datetime,o,h,l,c,time,date
2018/8/9 09:30,11021.35,11021.69,11016.72,11016.72,09:30:00,2018/8/9
2018/8/9 10:00,11028.56,11033.82,11028.56,11028.84,10:00:00,2018/8/9
2018/8/9 10:30,11043.66,11047.89,11040.68,11040.68,10:30:00,2018/8/9
2018/8/9 11:00,11051.72,11052.28,11046.63,11048.83,11:00:00,2018/8/9
2018/8/9 11:30,11050.19,11050.37,11045.86,11045.86,11:30:00,2018/8/9
2018/8/9 12:00,11041.23,11044.51,11039.04,11042.43,12:00:00,2018/8/9
2018/8/9 12:30,11030.79,11035.43,11028.78,11029.43,12:30:00,2018/8/9
2018/8/9 13:00,11039.53,11040.65,11036.81,11040.65,13:00:00,2018/8/9
2018/8/9 13:30,11028.07,11028.07,11028.07,11028.07,13:30:00,2018/8/9
2018/8/10 09:00,11009.96,11009.96,11000.87,11001.5,09:00:00,2018/8/10
2018/8/10 09:30,11008.72,11013.01,11007.91,11009.02,09:30:00,2018/8/10
2018/8/10 10:00,11029.85,11030.34,11025.39,11025.39,10:00:00,2018/8/10
2018/8/10 10:30,11016.03,11017.01,11010.18,11010.18,10:30:00,2018/8/10
2018/8/10 11:00,11014.41,11018.01,11012.26,11016.23,11:00:00,2018/8/10
2018/8/10 11:30,11003.96,11006.99,10999.95,11006.99,11:30:00,2018/8/10
2018/8/10 12:00,10994.82,10996.28,10990.44,10995.67,12:00:00,2018/8/10
2018/8/10 12:30,11002.27,11002.27,10996.4,10998.67,12:30:00,2018/8/10
2018/8/10 13:00,10998.44,10998.44,10990.65,10994.65,13:00:00,2018/8/10
2018/8/10 13:30,10983.68,10983.68,10983.68,10983.68,13:30:00,2018/8/10
2018/8/13 09:00,10939.68,10939.68,10910.07,10910.16,09:00:00,2018/8/13
2018/8/13 09:30,10872.81,10872.81,10869.51,10869.51,09:30:00,2018/8/13
2018/8/13 10:00,10854.32,10860.36,10853.76,10855.2,10:00:00,2018/8/13
2018/8/13 10:30,10847.18,10852.54,10846.69,10850.07,10:30:00,2018/8/13
2018/8/13 11:00,10807.75,10808.88,10802.04,10803.52,11:00:00,2018/8/13
2018/8/13 11:30,10759.77,10759.77,10754.15,10758.9,11:30:00,2018/8/13
2018/8/13 12:00,10733.95,10738.35,10731.68,10738.35,12:00:00,2018/8/13
2018/8/13 12:30,10714.59,10720.07,10712.05,10715.82,12:30:00,2018/8/13
2018/8/13 13:00,10734.37,10736.22,10733.9,10735.46,13:00:00,2018/8/13
2018/8/13 13:30,10748.92,10748.92,10748.92,10748.92,13:30:00,2018/8/13
2018/8/14 09:00,10797.95,10813.67,10797.95,10807.96,09:00:00,2018/8/14
2018/8/14 09:30,10762.29,10765.08,10759.28,10764.1,09:30:00,2018/8/14
2018/8/14 10:00,10795.97,10795.97,10791.22,10792.79,10:00:00,2018/8/14
2018/8/14 10:30,10774.03,10776.31,10769.05,10772.27,10:30:00,2018/8/14
2018/8/14 11:00,10774.47,10777.84,10770.84,10777.84,11:00:00,2018/8/14
2018/8/14 11:30,10780.5,10783.25,10780.5,10781.48,11:30:00,2018/8/14
2018/8/14 12:00,10799.11,10799.11,10792.08,10796.5,12:00:00,2018/8/14
2018/8/14 12:30,10819.14,10821.4,10815.22,10816.37,12:30:00,2018/8/14
2018/8/14 13:00,10824.48,10826.79,10823.76,10824.11,13:00:00,2018/8/14
2018/8/14 13:30,10824.23,10824.23,10824.23,10824.23,13:30:00,2018/8/14
2018/8/15 09:00,10827.28,10827.28,10809.29,10809.59,09:00:00,2018/8/15
2018/8/15 09:30,10767.77,10772.94,10766.26,10771.68,09:30:00,2018/8/15
2018/8/15 10:00,10761.69,10763.22,10761.43,10762.65,10:00:00,2018/8/15
2018/8/15 10:30,10727.03,10728.27,10725.62,10727.22,10:30:00,2018/8/15
2018/8/15 11:00,10694.96,10695.53,10689.23,10691.85,11:00:00,2018/8/15
2018/8/15 11:30,10722.54,10724.57,10718.57,10718.57,11:30:00,2018/8/15
2018/8/15 12:00,10710.37,10711.86,10709.71,10709.71,12:00:00,2018/8/15
2018/8/15 12:30,10698.11,10700.15,10693.03,10696.76,12:30:00,2018/8/15
2018/8/15 13:00,10723.57,10724.01,10715.55,10723.49,13:00:00,2018/8/15
2018/8/15 13:30,10716.75,10716.75,10716.75,10716.75,13:30:00,2018/8/15
2018/8/16 09:00,10663.57,10663.57,10627.67,10627.69,09:00:00,2018/8/16
2018/8/16 09:30,10640.02,10652.55,10638.9,10652.55,09:30:00,2018/8/16
2018/8/16 10:00,10675.92,10676.59,10670.24,10674.7,10:00:00,2018/8/16
2018/8/16 10:30,10712.05,10716.32,10709.75,10711.96,10:30:00,2018/8/16
2018/8/16 11:00,10683.44,10685.78,10676.68,10677.99,11:00:00,2018/8/16
2018/8/16 11:30,10677.99,10682.11,10675.64,10675.8,11:30:00,2018/8/16
2018/8/16 12:00,10677.32,10684.48,10677.32,10684.48,12:00:00,2018/8/16
2018/8/16 12:30,10685.58,10691.55,10682.3,10683.24,12:30:00,2018/8/16
2018/8/16 13:00,10679.43,10680.13,10673.74,10674.8,13:00:00,2018/8/16
2018/8/16 13:30,10683.9,10683.9,10683.9,10683.9,13:30:00,2018/8/16
2018/8/17 09:00,10702.6,10732.93,10702.6,10732.63,09:00:00,2018/8/17
2018/8/17 09:30,10751.09,10751.17,10745.66,10751.17,09:30:00,2018/8/17
2018/8/17 10:00,10738.23,10739.06,10733.45,10739.06,10:00:00,2018/8/17
2018/8/17 10:30,10738.59,10739.71,10736.84,10738.1,10:30:00,2018/8/17
2018/8/17 11:00,10729.33,10732.55,10727.01,10732.55,11:00:00,2018/8/17
2018/8/17 11:30,10729.52,10731.96,10727.87,10728.86,11:30:00,2018/8/17
2018/8/17 12:00,10727.84,10727.86,10725.03,10727.86,12:00:00,2018/8/17
2018/8/17 12:30,10727.6,10731.86,10726.02,10729.29,12:30:00,2018/8/17
2018/8/17 13:00,10700.33,10705.65,10696.17,10705.65,13:00:00,2018/8/17
2018/8/17 13:30,10690.96,10690.96,10690.96,10690.96,13:30:00,2018/8/17
2018/8/20 09:00,10698.76,10709.41,10696.83,10708.99,09:00:00,2018/8/20
2018/8/20 09:30,10696.73,10703.67,10696.73,10703.67,09:30:00,2018/8/20
2018/8/20 10:00,10695.32,10701.15,10694.46,10701.15,10:00:00,2018/8/20
2018/8/20 10:30,10722.18,10726.98,10716.77,10720.79,10:30:00,2018/8/20
2018/8/20 11:00,10695.79,10701.08,10694.85,10700.68,11:00:00,2018/8/20
2018/8/20 11:30,10697.97,10697.97,10690.78,10696.58,11:30:00,2018/8/20
2018/8/20 12:00,10682.03,10686.86,10681.34,10685.86,12:00:00,2018/8/20
2018/8/20 12:30,10678.09,10678.69,10668.87,10669.55,12:30:00,2018/8/20
2018/8/20 13:00,10681.88,10688,10679.83,10687.18,13:00:00,2018/8/20
2018/8/20 13:30,10699.05,10699.05,10699.05,10699.05,13:30:00,2018/8/20
2018/8/21 09:00,10697.01,10714.54,10697.01,10710.81,09:00:00,2018/8/21
2018/8/21 09:30,10726.92,10726.94,10720.93,10720.93,09:30:00,2018/8/21
2018/8/21 10:00,10738.28,10738.95,10735.76,10737.02,10:00:00,2018/8/21
2018/8/21 10:30,10754.86,10756.85,10750.84,10754.43,10:30:00,2018/8/21
2018/8/21 11:00,10769.94,10776.57,10769.09,10776.57,11:00:00,2018/8/21
2018/8/21 11:30,10774.31,10774.31,10766.93,10769.69,11:30:00,2018/8/21
2018/8/21 12:00,10762.91,10767.64,10761.33,10762.19,12:00:00,2018/8/21
2018/8/21 12:30,10759.62,10762.68,10753.27,10761.76,12:30:00,2018/8/21
2018/8/21 13:00,10770.46,10770.46,10763.47,10764.76,13:00:00,2018/8/21
2018/8/21 13:30,10792.2,10792.2,10792.2,10792.2,13:30:00,2018/8/21
2018/8/22 09:00,10790.24,10802.61,10790.24,10802.61,09:00:00,2018/8/22
2018/8/22 09:30,10804.2,10810.19,10797.43,10797.43,09:30:00,2018/8/22
2018/8/22 10:00,10788.1,10788.1,10781.04,10782.78,10:00:00,2018/8/22
2018/8/22 10:30,10803.03,10806.73,10802.22,10802.87,10:30:00,2018/8/22
2018/8/22 11:00,10802.46,10812.76,10802.46,10809.63,11:00:00,2018/8/22
2018/8/22 11:30,10809.67,10815.13,10809.54,10809.76,11:30:00,2018/8/22
2018/8/22 12:00,10819.37,10825.08,10817.63,10822.38,12:00:00,2018/8/22
2018/8/22 12:30,10816.52,10823.83,10816.52,10823.83,12:30:00,2018/8/22
2018/8/22 13:00,10813.19,10819.5,10804.39,10805.05,13:00:00,2018/8/22
2018/8/22 13:30,10804.2,10804.2,10804.2,10804.2,13:30:00,2018/8/22
2018/8/23 09:00,10817.33,10828.1,10817.33,10828.1,09:00:00,2018/8/23
2018/8/23 09:30,10847.49,10851.66,10847.33,10850.12,09:30:00,2018/8/23
2018/8/23 10:00,10805.95,10813.59,10805.46,10812.23,10:00:00,2018/8/23
2018/8/23 10:30,10829.12,10832.83,10826.5,10832.83,10:30:00,2018/8/23
2018/8/23 11:00,10824.18,10825.34,10818.95,10822.76,11:00:00,2018/8/23
2018/8/23 11:30,10818.11,10824.22,10816.58,10817.31,11:30:00,2018/8/23
2018/8/23 12:00,10820.77,10827.4,10820.67,10825.82,12:00:00,2018/8/23
2018/8/23 12:30,10835.91,10837.27,10828.36,10834.49,12:30:00,2018/8/23
2018/8/23 13:00,10844.57,10845.72,10839.07,10844.65,13:00:00,2018/8/23
2018/8/23 13:30,10863.13,10863.13,10863.13,10863.13,13:30:00,2018/8/23
2018/8/24 09:00,10865.91,10865.91,10846.95,10851.4,09:00:00,2018/8/24
2018/8/24 09:30,10814.86,10814.86,10805.71,10806.27,09:30:00,2018/8/24
2018/8/24 10:00,10793.76,10797.03,10792.7,10794.9,10:00:00,2018/8/24
2018/8/24 10:30,10805.82,10805.93,10801.94,10804.19,10:30:00,2018/8/24
2018/8/24 11:00,10806.81,10807.3,10804.83,10806.41,11:00:00,2018/8/24
2018/8/24 11:30,10800.86,10807.59,10800.86,10807.59,11:30:00,2018/8/24
2018/8/24 12:00,10803.56,10804.23,10793.73,10801.78,12:00:00,2018/8/24
2018/8/24 12:30,10804.84,10804.84,10797.03,10798.66,12:30:00,2018/8/24
2018/8/24 13:00,10800.83,10803.1,10800.66,10801.6,13:00:00,2018/8/24
2018/8/24 13:30,10809.35,10809.35,10809.35,10809.35,13:30:00,2018/8/24
2018/8/27 09:00,10847.17,10871.34,10847.17,10867.19,09:00:00,2018/8/27
2018/8/27 09:30,10858.98,10870.6,10858.98,10865.51,09:30:00,2018/8/27
2018/8/27 10:00,10874.65,10877.09,10870.59,10871.32,10:00:00,2018/8/27
2018/8/27 10:30,10867.42,10872.67,10865.74,10871.36,10:30:00,2018/8/27
2018/8/27 11:00,10861.16,10876.08,10861.16,10866.2,11:00:00,2018/8/27
2018/8/27 11:30,10897.62,10897.62,10891.92,10893.63,11:30:00,2018/8/27
2018/8/27 12:00,10892.3,10898.25,10891.56,10895.2,12:00:00,2018/8/27
2018/8/27 12:30,10894.82,10897.29,10891.25,10894.41,12:30:00,2018/8/27
2018/8/27 13:00,10905.56,10908.58,10901.23,10908.58,13:00:00,2018/8/27
2018/8/27 13:30,10902.21,10902.21,10902.21,10902.21,13:30:00,2018/8/27
2018/8/28 09:00,10946.33,10971.86,10946.33,10971.86,09:00:00,2018/8/28
2018/8/28 09:30,10971.69,10977.05,10969.55,10969.55,09:30:00,2018/8/28
2018/8/28 10:00,10971.33,10976.31,10968.93,10968.93,10:00:00,2018/8/28
2018/8/28 10:30,10987.68,10992.74,10985.38,10992.74,10:30:00,2018/8/28
2018/8/28 11:00,10981.86,10986.91,10981.86,10982.75,11:00:00,2018/8/28
2018/8/28 11:30,11005.55,11005.55,10997.57,11000.65,11:30:00,2018/8/28
2018/8/28 12:00,10992.13,10992.13,10985.65,10987.07,12:00:00,2018/8/28
2018/8/28 12:30,10984.23,10991.2,10983.15,10985.67,12:30:00,2018/8/28
2018/8/28 13:00,10987.76,10988.67,10982.47,10985.22,13:00:00,2018/8/28
2018/8/28 13:30,10989.55,10989.55,10989.55,10989.55,13:30:00,2018/8/28
2018/8/29 09:00,11029.12,11037.05,11029.11,11037.04,09:00:00,2018/8/29
2018/8/29 09:30,11036.94,11041.51,11034.89,11041.51,09:30:00,2018/8/29
2018/8/29 10:00,11062.83,11069.2,11060.7,11069.2,10:00:00,2018/8/29
2018/8/29 10:30,11063.79,11067.52,11063.79,11067.5,10:30:00,2018/8/29
2018/8/29 11:00,11083.43,11083.62,11076.38,11078.37,11:00:00,2018/8/29
2018/8/29 11:30,11078.1,11080.41,11071.11,11071.11,11:30:00,2018/8/29
2018/8/29 12:00,11077.22,11080.82,11072.87,11072.87,12:00:00,2018/8/29
2018/8/29 12:30,11078.59,11082.14,11075.3,11075.3,12:30:00,2018/8/29
2018/8/29 13:00,11075.85,11075.85,11063.43,11068.39,13:00:00,2018/8/29
2018/8/29 13:30,11099.57,11099.57,11099.57,11099.57,13:30:00,2018/8/29
2018/8/30 09:00,11153.97,11169.07,11153.97,11167.3,09:00:00,2018/8/30
2018/8/30 09:30,11153.61,11155.4,11146.03,11146.03,09:30:00,2018/8/30
2018/8/30 10:00,11120.24,11126.56,11119.38,11122.05,10:00:00,2018/8/30
2018/8/30 10:30,11097.37,11104.3,11096.12,11098.48,10:30:00,2018/8/30
2018/8/30 11:00,11115.73,11119.85,11112.54,11116.41,11:00:00,2018/8/30
2018/8/30 11:30,11094.44,11094.44,11082.14,11085.76,11:30:00,2018/8/30
2018/8/30 12:00,11096.23,11098.45,11091.84,11092.14,12:00:00,2018/8/30
2018/8/30 12:30,11091.48,11100.92,11091.48,11098.61,12:30:00,2018/8/30
2018/8/30 13:00,11092.38,11092.38,11085.13,11087.9,13:00:00,2018/8/30
2018/8/30 13:30,11093.75,11093.75,11093.75,11093.75,13:30:00,2018/8/30
2018/8/31 09:00,11037.26,11040.16,11033.09,11039.08,09:00:00,2018/8/31
2018/8/31 09:30,11011.65,11015.16,11009.31,11015.16,09:30:00,2018/8/31
2018/8/31 10:00,11010.46,11014.19,11010.46,11014.05,10:00:00,2018/8/31
2018/8/31 10:30,10997.26,11000.79,10989.79,10989.79,10:30:00,2018/8/31
2018/8/31 11:00,10998.27,11001.85,10994.18,10994.68,11:00:00,2018/8/31
2018/8/31 11:30,11005.63,11009.32,11003.96,11005.09,11:30:00,2018/8/31
2018/8/31 12:00,11019.84,11024.27,11017.82,11017.82,12:00:00,2018/8/31
2018/8/31 12:30,11012.04,11019.7,11012.04,11013.33,12:30:00,2018/8/31
2018/8/31 13:00,11016.94,11019.8,11010.24,11015.06,13:00:00,2018/8/31
2018/8/31 13:30,11063.94,11063.94,11063.94,11063.94,13:30:00,2018/8/31
2018/9/3 09:00,11087.86,11087.86,11080.22,11085.97,09:00:00,2018/9/3
2018/9/3 09:30,11038.76,11045.33,11037.35,11044.54,09:30:00,2018/9/3
2018/9/3 10:00,11041.58,11045.74,11039.74,11040.46,10:00:00,2018/9/3
2018/9/3 10:30,11001.03,11001.82,10994.25,10995.67,10:30:00,2018/9/3
2018/9/3 11:00,10993.19,10997.91,10991.26,10997.27,11:00:00,2018/9/3
2018/9/3 11:30,10987.56,10987.9,10985.51,10987.64,11:30:00,2018/9/3
2018/9/3 12:00,10973.55,10977.83,10972.45,10973.22,12:00:00,2018/9/3
2018/9/3 12:30,10971.95,10972.6,10965.43,10965.43,12:30:00,2018/9/3
2018/9/3 13:00,10958.99,10963.07,10957.97,10961.75,13:00:00,2018/9/3
2018/9/3 13:30,10964.22,10964.22,10964.22,10964.22,13:30:00,2018/9/3
2018/9/4 09:00,10981.39,11008.03,10981.39,11008.03,09:00:00,2018/9/4
2018/9/4 09:30,10962.96,10966.68,10957.23,10963.1,09:30:00,2018/9/4
2018/9/4 10:00,10987.38,10991.73,10985.93,10991.52,10:00:00,2018/9/4
2018/9/4 10:30,10976.1,10980.07,10974.65,10980.07,10:30:00,2018/9/4
2018/9/4 11:00,10989.62,10991.54,10986.65,10991.54,11:00:00,2018/9/4
2018/9/4 11:30,10987.25,10987.78,10985.24,10986.5,11:30:00,2018/9/4
2018/9/4 12:00,10994.96,10995.93,10989.01,10991.21,12:00:00,2018/9/4
2018/9/4 12:30,10998.75,11000.7,10997.71,10999.62,12:30:00,2018/9/4
2018/9/4 13:00,11003.24,11009.13,11002.43,11002.43,13:00:00,2018/9/4
2018/9/4 13:30,11021.38,11021.38,11021.38,11021.38,13:30:00,2018/9/4
2018/9/5 09:00,11042.41,11042.41,11020.5,11020.74,09:00:00,2018/9/5
2018/9/5 09:30,11045.83,11045.83,11043.74,11045.19,09:30:00,2018/9/5
2018/9/5 10:00,11022.55,11027.77,11022.55,11022.8,10:00:00,2018/9/5
2018/9/5 10:30,11032.39,11038.83,11030.96,11031.43,10:30:00,2018/9/5
2018/9/5 11:00,11026.69,11030.7,11022.44,11029.38,11:00:00,2018/9/5
2018/9/5 11:30,11013.09,11016.98,11011.03,11011.71,11:30:00,2018/9/5
2018/9/5 12:00,11025.13,11028.33,11022.24,11027.4,12:00:00,2018/9/5
2018/9/5 12:30,11024.74,11024.74,11017.24,11023.23,12:30:00,2018/9/5
2018/9/5 13:00,11024.65,11025.86,11016.29,11020.13,13:00:00,2018/9/5
2018/9/5 13:30,10995.13,10995.13,10995.13,10995.13,13:30:00,2018/9/5
2018/9/6 09:00,11016.92,11016.92,10960.65,10973.4,09:00:00,2018/9/6
2018/9/6 09:30,10921.07,10930.38,10920.81,10926.04,09:30:00,2018/9/6
2018/9/6 10:00,10929.88,10930.95,10927.66,10930.09,10:00:00,2018/9/6
2018/9/6 10:30,10971.44,10972.39,10964.6,10968.75,10:30:00,2018/9/6
2018/9/6 11:00,10965.34,10969.14,10961.05,10963.23,11:00:00,2018/9/6
2018/9/6 11:30,10955.91,10955.91,10949.51,10951.72,11:30:00,2018/9/6
2018/9/6 12:00,10933.55,10937.57,10933.55,10935.87,12:00:00,2018/9/6
2018/9/6 12:30,10923.39,10929.13,10922.38,10924.38,12:30:00,2018/9/6
2018/9/6 13:00,10928.14,10932.39,10924.77,10928.19,13:00:00,2018/9/6
2018/9/6 13:30,10924.3,10924.3,10924.3,10924.3,13:30:00,2018/9/6
2018/9/7 09:00,10922.55,10922.55,10902.3,10902.3,09:00:00,2018/9/7
2018/9/7 09:30,10873.19,10874.95,10871.68,10872.72,09:30:00,2018/9/7
2018/9/7 10:00,10899.11,10900.24,10893.56,10899.58,10:00:00,2018/9/7
2018/9/7 10:30,10891.77,10895.77,10889.47,10893.86,10:30:00,2018/9/7
2018/9/7 11:00,10879.39,10879.39,10870.32,10877.34,11:00:00,2018/9/7
2018/9/7 11:30,10850.91,10851.45,10848.08,10848.75,11:30:00,2018/9/7
2018/9/7 12:00,10837.6,10843.39,10837.6,10843.39,12:00:00,2018/9/7
2018/9/7 12:30,10834.21,10834.21,10827.12,10833.35,12:30:00,2018/9/7
2018/9/7 13:00,10823.25,10828.92,10822.75,10828.39,13:00:00,2018/9/7
2018/9/7 13:30,10846.99,10846.99,10846.99,10846.99,13:30:00,2018/9/7
2018/9/25 09:00,10959.56,10964.73,10951.58,10951.88,09:00:00,2018/9/25
2018/9/25 09:30,10971.08,10976.11,10969.88,10975.2,09:30:00,2018/9/25
2018/9/25 10:00,10969.09,10973.31,10968.8,10972.26,10:00:00,2018/9/25
2018/9/25 10:30,10996.8,11001.48,10990.72,11000.44,10:30:00,2018/9/25
2018/9/25 11:00,10994.9,10999.78,10994.42,10998.71,11:00:00,2018/9/25
2018/9/25 11:30,10981.68,10982.58,10975.77,10979.98,11:30:00,2018/9/25
2018/9/25 12:00,10974.08,10978.2,10970.72,10972.03,12:00:00,2018/9/25
2018/9/25 12:30,10977.47,10977.87,10970.97,10971.56,12:30:00,2018/9/25
2018/9/25 13:00,10986.27,10991.62,10984.35,10989.27,13:00:00,2018/9/25
2018/9/25 13:30,10978.85,10978.85,10978.85,10978.85,13:30:00,2018/9/25
2018/9/26 09:00,10974.08,10977.06,10969.87,10969.87,09:00:00,2018/9/26
2018/9/26 09:30,11005.11,11005.11,10996.46,10999.48,09:30:00,2018/9/26
2018/9/26 10:00,10973.7,10977.14,10970.12,10977.14,10:00:00,2018/9/26
2018/9/26 10:30,10974.94,10977.58,10974.77,10974.95,10:30:00,2018/9/26
2018/9/26 11:00,10985.84,10990.43,10977.75,10978.2,11:00:00,2018/9/26
2018/9/26 11:30,10962.56,10971.99,10962.56,10969.76,11:30:00,2018/9/26
2018/9/26 12:00,10969.08,10972.88,10966.92,10968.31,12:00:00,2018/9/26
2018/9/26 12:30,10963.64,10966.33,10958.44,10963.09,12:30:00,2018/9/26
2018/9/26 13:00,10964.95,10964.95,10953.23,10953.78,13:00:00,2018/9/26
2018/9/26 13:30,10974.19,10974.19,10974.19,10974.19,13:30:00,2018/9/26
2018/9/27 09:00,10973.77,10976.55,10970.87,10976.55,09:00:00,2018/9/27
2018/9/27 09:30,10974.42,10977.93,10971.41,10972.98,09:30:00,2018/9/27
2018/9/27 10:00,11014.78,11015.81,11009.52,11009.86,10:00:00,2018/9/27
2018/9/27 10:30,11005.98,11010,11002.48,11006.86,10:30:00,2018/9/27
2018/9/27 11:00,11018.68,11021.23,11015.63,11019.98,11:00:00,2018/9/27
2018/9/27 11:30,11014.95,11020.11,11012.13,11019.43,11:30:00,2018/9/27
2018/9/27 12:00,11000.16,11002.18,10996.05,11000.24,12:00:00,2018/9/27
2018/9/27 12:30,11000.57,11003.76,10999.48,11003.76,12:30:00,2018/9/27
2018/9/27 13:00,11001.86,11004.82,10998.5,11000.33,13:00:00,2018/9/27
2018/9/27 13:30,11034.19,11034.19,11034.19,11034.19,13:30:00,2018/9/27
2018/9/28 09:00,11050.09,11057.5,11048.63,11053.96,09:00:00,2018/9/28
2018/9/28 09:30,11062.81,11067.14,11058.21,11058.21,09:30:00,2018/9/28
2018/9/28 10:00,11053.54,11059.06,11052.67,11055.41,10:00:00,2018/9/28
2018/9/28 10:30,11025.96,11032.51,11025.96,11028.06,10:30:00,2018/9/28
2018/9/28 11:00,10993.16,10994.13,10984.27,10988.53,11:00:00,2018/9/28
2018/9/28 11:30,10986.5,10986.5,10977.88,10977.88,11:30:00,2018/9/28
2018/9/28 12:00,10981.5,10989.37,10981.5,10989.37,12:00:00,2018/9/28
2018/9/28 12:30,10972.72,10975.8,10971.13,10972.43,12:30:00,2018/9/28
2018/9/28 13:00,10993.21,10993.21,10985.69,10990.55,13:00:00,2018/9/28
2018/9/28 13:30,11006.34,11006.34,11006.34,11006.34,13:30:00,2018/9/28
2018/10/1 09:00,11014.19,11027.52,11014.19,11024.06,09:00:00,2018/10/1
2018/10/1 09:30,11019.57,11026.57,11019.57,11025.27,09:30:00,2018/10/1
2018/10/1 10:00,11025.86,11030.41,11024.36,11024.97,10:00:00,2018/10/1
2018/10/1 10:30,11033.59,11035.25,11027.08,11028.62,10:30:00,2018/10/1
2018/10/1 11:00,11049.96,11055.32,11048.48,11053.61,11:00:00,2018/10/1
2018/10/1 11:30,11038.32,11045.04,11038.32,11040.33,11:30:00,2018/10/1
2018/10/1 12:00,11044.27,11048.02,11041.6,11045.7,12:00:00,2018/10/1
2018/10/1 12:30,11049.84,11055.32,11049.84,11052.44,12:30:00,2018/10/1
2018/10/1 13:00,11049.82,11051.34,11044.05,11048.31,13:00:00,2018/10/1
2018/10/1 13:30,11051.8,11051.8,11051.8,11051.8,13:30:00,2018/10/1
2018/10/2 09:00,11048.89,11064.34,11048.89,11058.22,09:00:00,2018/10/2
2018/10/2 09:30,10984.19,10986.56,10973.53,10986.56,09:30:00,2018/10/2
2018/10/2 10:00,10944.13,10949.08,10941.54,10944.85,10:00:00,2018/10/2
2018/10/2 10:30,10931.55,10935.24,10930.18,10930.77,10:30:00,2018/10/2
2018/10/2 11:00,10938.71,10945.5,10938.17,10945.5,11:00:00,2018/10/2
2018/10/2 11:30,10935.29,10935.79,10924.79,10925.14,11:30:00,2018/10/2
2018/10/2 12:00,10923.29,10923.29,10920.69,10922.57,12:00:00,2018/10/2
2018/10/2 12:30,10926.06,10929.06,10921.2,10926.6,12:30:00,2018/10/2
2018/10/2 13:00,10925.76,10928.63,10920.08,10926.58,13:00:00,2018/10/2
2018/10/2 13:30,10919.63,10919.63,10919.63,10919.63,13:30:00,2018/10/2
2018/10/3 09:00,10918.74,10918.74,10909.22,10913.88,09:00:00,2018/10/3
2018/10/3 09:30,10900.81,10901.27,10895.9,10899.06,09:30:00,2018/10/3
2018/10/3 10:00,10897.55,10897.9,10892.09,10897.9,10:00:00,2018/10/3
2018/10/3 10:30,10911.13,10913.47,10909.8,10913.47,10:30:00,2018/10/3
2018/10/3 11:00,10898.69,10899.03,10893.35,10894.22,11:00:00,2018/10/3
2018/10/3 11:30,10890.41,10890.41,10883.37,10887.46,11:30:00,2018/10/3
2018/10/3 12:00,10869.44,10875.24,10869.44,10871.56,12:00:00,2018/10/3
2018/10/3 12:30,10847.61,10849.3,10842.47,10846.2,12:30:00,2018/10/3
2018/10/3 13:00,10854.64,10862.83,10849.37,10851.38,13:00:00,2018/10/3
2018/10/3 13:30,10863.94,10863.94,10863.94,10863.94,13:30:00,2018/10/3
2018/10/4 09:00,10826.19,10826.19,10804.55,10804.55,09:00:00,2018/10/4
2018/10/4 09:30,10762.8,10766.09,10754.23,10754.23,09:30:00,2018/10/4
2018/10/4 10:00,10734.82,10737.9,10734.24,10735.84,10:00:00,2018/10/4
2018/10/4 10:30,10725.39,10730.24,10720.93,10721.07,10:30:00,2018/10/4
2018/10/4 11:00,10739.65,10741.29,10736.14,10737.92,11:00:00,2018/10/4
2018/10/4 11:30,10727.4,10729.67,10722.87,10727.39,11:30:00,2018/10/4
2018/10/4 12:00,10723.84,10728.66,10721.68,10728.66,12:00:00,2018/10/4
2018/10/4 12:30,10725.87,10728.79,10723.21,10725.41,12:30:00,2018/10/4
2018/10/4 13:00,10732.62,10738.96,10731.3,10732.3,13:00:00,2018/10/4
2018/10/4 13:30,10718.91,10718.91,10718.91,10718.91,13:30:00,2018/10/4
2018/10/5 09:00,10665.29,10665.29,10641.57,10641.57,09:00:00,2018/10/5
2018/10/5 09:30,10625,10628.8,10618.89,10619.42,09:30:00,2018/10/5
2018/10/5 10:00,10601.21,10604.09,10598.04,10602.11,10:00:00,2018/10/5
2018/10/5 10:30,10501.84,10506.46,10500.07,10500.44,10:30:00,2018/10/5
2018/10/5 11:00,10528.18,10532.35,10527.24,10527.24,11:00:00,2018/10/5
2018/10/5 11:30,10510.86,10515.44,10508.46,10511.35,11:30:00,2018/10/5
2018/10/5 12:00,10496.3,10501.09,10492.43,10498.91,12:00:00,2018/10/5
2018/10/5 12:30,10517.26,10519.52,10510.49,10516.76,12:30:00,2018/10/5
2018/10/5 13:00,10506.85,10513.79,10504.73,10508.54,13:00:00,2018/10/5
2018/10/5 13:30,10517.12,10517.12,10517.12,10517.12,13:30:00,2018/10/5
2018/10/8 09:00,10467.85,10467.85,10445.26,10445.26,09:00:00,2018/10/8
2018/10/8 09:30,10491.4,10492.19,10485.47,10485.7,09:30:00,2018/10/8
2018/10/8 10:00,10432.36,10433.55,10424.44,10427.53,10:00:00,2018/10/8
2018/10/8 10:30,10431.07,10436.13,10428.61,10435.43,10:30:00,2018/10/8
2018/10/8 11:00,10437.88,10439.11,10429.7,10438.74,11:00:00,2018/10/8
2018/10/8 11:30,10456.81,10460.83,10453.74,10454.69,11:30:00,2018/10/8
2018/10/8 12:00,10431,10433.12,10426.19,10431.96,12:00:00,2018/10/8
2018/10/8 12:30,10429.16,10430.14,10424.12,10425.86,12:30:00,2018/10/8
2018/10/8 13:00,10437.15,10439.49,10431.59,10437.04,13:00:00,2018/10/8
